year,PIE,INI,NX,GDP_QI,GDP,EX_GOOD,IM_GOOD,EX_SERV,GIE,GCE_QI,GCE,POP,EX_GOOD_QI,IM_GOOD_QI,EX_SERV_QI,IM_SERV_QI,IM_SERV,PCE_GOOD_QI,PCE_GOOD,PCE_QI,PCE,PCE_SERV_QI,PCE_SERV,X_TOT_QI,X_TOT,GDP_P,GDP_Q,X_TOT_P,X_TOT_Q,PCE_P,PCE_Q,GCE_P,GCE_Q,PCE_GOOD_P,PCE_GOOD_Q,PCE_SERV_P,PCE_SERV_Q,EX_GOOD_P,EX_GOOD_Q,EX_SERV_P,EX_SERV_Q,IM_GOOD_P,IM_GOOD_Q,IM_SERV_P,IM_SERV_Q,C_GOOD_Paasche_Chained_QI,C_GOOD_Laspeyres_Chained_QI,C_GOOD_Fischer_Chained_QI,C_SERV_Paasche_Chained_QI,C_SERV_Laspeyres_Chained_QI,C_SERV_Fischer_Chained_QI,C_GOOD,C_SERV,C_TOT,C_GOOD_Fischer_Chained_P,C_SERV_Fischer_Chained_P,C_GOOD_Fischer_Chained_Q,C_SERV_Fischer_Chained_Q,C_GOOD_Paasche_Chained_P,C_SERV_Paasche_Chained_P,C_GOOD_Laspeyres_Chained_P,C_SERV_Laspeyres_Chained_P,C_TOT_Paasche_Chained_QI,C_TOT_Laspeyres_Chained_QI,C_TOT_Fischer_Chained_QI,C_TOT_Fischer_Chained_Q,C_TOT_P,X_Rel_P,C_Share,E_FB_1947_QI,E_FB_2023_QI,E_FB_1947_P,E_FB_2023_P,E_FB_1947_Q,E_FB_2023_Q,X_TOT_1947_Q,X_TOT_1947_QI,X_TOT_1947_P,X_TOT_2023_Q,X_TOT_2023_QI,X_TOT_2023_P,Y_FB_1947_QI,Y_FB_2023_QI,Y_Fischer_Chained_QI,C_GOOD_FB_1947_QI,C_GOOD_FB_2023_QI,C_SERV_FB_1947_QI,C_SERV_FB_2023_QI,C_GOOD_FB_1947_P,C_SERV_FB_1947_P,C_GOOD_FB_2023_P,C_SERV_FB_2023_P,C_GOOD_FB_1947_Q,C_SERV_FB_1947_Q,C_GOOD_FB_2023_Q,C_SERV_FB_2023_Q,E_FB_Fischer_QI,Y_FB_Fischer_QI
2008,2477613.0,-29241.0,-740870.0,0.8556699999999999,14769862.0,1291025.0,2148678.0,544255.0,629595.0,0.9981699999999999,2353440.0,304543.0,0.7849200000000001,0.78672,0.7467900000000001,0.82512,427472.0,0.78646,3363221.0,0.8480200000000001,10050083.0,0.87914,6686862.0,11.268095768374165,3136450.0,0.880128305663256,16781487.31834,6.418424828196505,488663.5091870824,0.8916986650196134,11270716.660520002,0.8681896146224106,2710744.24338,1.0152391104475682,3312737.8224400003,0.8378272465801571,7981194.246540001,1.0634455188465404,1214002.0124400002,0.865957661170091,628500.70437,1.1524474340210626,1864447.728,0.9223492807120051,463460.00256,6.366145326475674,6.250008462686628,6.307809617067234,7.522377508825255,7.5275807414004055,7.524978675383509,2476327.0,9157085.0,11633412.0,3.601595619099852,12.513412450409453,687563.8638795627,731781.60124502,3.5685926597472366,12.51773946935492,3.6349037955029635,12.509086927188754,6.9424883944436315,6.934829406400753,6.938657843659942,1431091.2415970194,8.129049820064408,0.7895664278442879,0.7876452738691804,7.480891366845823,7.208362233049657,8.19632167491998,7.775903781268775,1542926.363520584,1486717.5022042587,488663.5091870824,11.268095768374165,6.418424828196505,488663.5091870824,11.268095768374165,6.418424828196505,8.138860780990267,7.756380370001815,7.719348416106919,7.258669331362196,6.136229069567063,7.729975105282856,7.526996149927053,3.12979947781722,12.18156081528079,3.7023030309636287,12.51005845758566,791209.4744571421,751716.8890634419,668861.241040949,731977.7945919561,7.343362635626724,7.9453193765795564
2009,1929664.0,-150772.0,-419153.0,0.8336199999999999,14478067.0,1057391.0,1588115.0,525382.0,642909.0,1.04058,2433429.0,307240.0,0.69182,0.6650100000000001,0.74653,0.8336100000000001,413812.0,0.76193,3180022.0,0.83695,9891218.0,0.87555,6711196.0,9.857043429844099,2723344.0,0.8855606558219639,16349040.469239999,6.370836400764878,427470.402422049,0.8892109926946082,11123589.4307,0.861111072797893,2825917.67412,0.9908424935566802,3209412.21302,0.844323991296893,7948602.75105,0.9882082724219812,1070008.24574,0.8362201909325934,628281.88759,1.0076825797545101,1576007.1990000003,0.8837817293861553,468228.73368000006,6.478587804906132,6.435552525193926,6.4570343120936124,7.57744036892643,7.583561033458103,7.580500083447191,2498526.0,9256195.0,11754721.0,3.549901578446095,12.556205817708957,703829.654086828,737180.891614989,3.5380914771616383,12.561275920988642,3.5617511016881953,12.551137760873235,6.946562087265244,6.94207494855125,6.944318155482216,1432258.6752500515,8.20712152289655,0.7762571058551123,0.8118986204302854,7.4199075333877325,7.260990283422811,8.157276180289912,7.775097836792814,1530348.5088536865,1497571.9849656713,427470.402422049,9.857043429844099,6.370836400764878,427470.402422049,9.857043429844099,6.370836400764878,7.843322989214376,7.6114281129876185,7.5777797178056625,7.1072531357097235,6.184035554699177,7.7703548958328295,7.581057151234439,3.225132953463147,12.249417243473431,3.706614571315599,12.555283168314347,774704.8062986312,755643.7025550551,674072.2435333197,737235.0647860954,7.34001883538619,7.726505620223698
2010,2165473.0,53917.0,-532309.0,0.8560899999999999,15048971.0,1272920.0,1947044.0,584326.0,644504.0,1.04063,2511047.0,309839.0,0.79684,0.76725,0.80271,0.86358,442512.0,0.78349,3317825.0,0.8529000000000001,10260256.0,0.8884099999999999,6942432.0,10.079621380846326,2756059.0,0.8963203111864269,16789724.40118,6.304997393483767,437122.94042316265,0.9051376817298326,11335574.915400002,0.8885348545954033,2826053.45982,1.005332193883644,3300227.54686,0.8607724449576222,8065351.116509999,1.0328469511140046,1232438.16388,0.8649465339801855,675563.14413,1.0708011967899074,1818305.775,0.9122782713178377,485062.52304,6.4776352088609785,6.450949052699739,6.46427835990501,7.678391193147646,7.68462158637167,7.681505758083406,2697618.0,9595293.0,12292911.0,3.8284760517802656,12.845046117044168,704619.2697863659,747003.390456337,3.820581754755756,12.850256418164287,3.8363866604372734,12.8398379285074,7.140652804891334,7.136231797479304,7.138441958930907,1472296.5155875408,8.349480467998214,0.7551364923421862,0.8168606223548854,7.602253957407638,7.354342146129652,8.468392879692782,8.043173600011778,1567957.276461368,1516825.7132970947,437122.94042316265,10.079621380846326,6.304997393483767,437122.94042316265,10.079621380846326,6.304997393483767,8.032659031810985,7.72222403687164,7.667935397838915,7.342720098723682,6.2470529512479605,7.8931596888365645,7.683424302431126,3.370458707426356,12.500608070868173,3.96160158815267,12.841838720230712,800371.1762010787,767586.1002602894,680941.2657919301,747189.9631385197,7.477270670809231,7.875912179261832
2011,2332562.0,46262.0,-579617.0,0.8694799999999999,15599732.0,1468456.0,2231132.0,647408.0,636618.0,1.00863,2511311.0,312295.0,0.85637,0.80958,0.85514,0.87786,464349.0,0.8006,3518121.0,0.86741,10698857.0,0.9014700000000001,7180736.0,10.545935412026726,2922919.0,0.9148152534647275,17052330.44696,6.391051146757658,457345.58101336303,0.9280417644364296,11528421.89866,0.9168210718911093,2739150.6118199998,1.0432412701224247,3372298.5283999997,0.8774206300962136,8183915.164170001,1.1086781328310409,1324510.65509,0.8995671036484956,719688.38942,1.1628815319268333,1918623.642,0.9417250183905025,493083.42767999996,6.623320853449434,6.597677349380587,6.6104866668410605,7.722572680736476,7.729221573287865,7.7258964117590825,2801707.0,9875106.0,12676813.0,3.888255679327265,13.143670787031327,720556.2676590093,751320.2483543355,3.8807213019244906,13.149327713570168,3.8958046846402743,13.138016294139176,7.203725162488996,7.198855211675215,7.201289775412443,1485258.814889041,8.53508686359626,0.7487974345072791,0.8126301785184514,7.76085879865579,7.42675960749462,8.612687859397212,8.219952597538235,1600669.366363958,1531761.7422861578,457345.58101336303,10.545935412026726,6.391051146757658,457345.58101336303,10.545935412026726,6.391051146757658,8.244723685089582,7.847813082643278,7.80975169289456,7.57289156320381,6.4052269602442395,7.971547093397393,7.730355242531433,3.3941146668932123,12.73863627488022,4.012857387411268,13.136089582555183,825460.3261723417,775209.0401916163,698182.5491205426,751753.8562704542,7.591971591446193,8.043820634414029
2012,2621754.0,71212.0,-551617.0,0.8893899999999999,16253970.0,1529597.0,2293265.0,688103.0,621031.0,0.9939199999999999,2515439.0,314725.0,0.89023,0.8310299999999999,0.89074,0.8908799999999999,476052.0,0.81766,3637739.0,0.87928,11047363.0,0.9104300000000001,7409624.0,11.27477728285078,3171573.0,0.9318436894549839,17442807.397779997,6.486454264201048,488953.26642538974,0.9453355553126588,11686181.629279999,0.9319193496303163,2699202.45888,1.056205333848771,3444158.89924,0.8964782762958662,8265257.72673,1.1109148856443825,1376880.46111,0.9178996853671593,749649.4562199999,1.1644142720957964,1969457.9969999997,0.9513493793216409,500396.60543999996,6.800511822603933,6.774659609834336,6.787573408133112,7.76565387923405,7.772122262181192,7.7688873975099355,2945283.0,10137114.0,13082397.0,3.980870267081529,13.417737497815333,739859.0766333255,755500.9927456487,3.973296403405729,13.423324470927312,3.9884585679915943,13.412152850078758,7.2922651775624105,7.28699404148656,7.289629133079214,1503478.7190684548,8.701418140527965,0.7454479441678087,0.8048739477186189,7.899041481292128,7.500103183683127,8.74866011731418,8.401072368081095,1629169.40647502,1546888.7815314613,488953.26642538974,11.27477728285078,6.486454264201048,488953.26642538974,11.27477728285078,6.486454264201048,8.48552445716785,8.009641519001995,8.001069495110402,7.778078088801937,6.575887503924183,8.034626658297238,7.7747765844428995,3.473923616808574,12.973955876621353,4.109019375703402,13.407573917745369,847826.0678355887,781343.3386394315,716784.8897027439,756073.6985073186,7.696988122758419,8.244149986665605
2013,2838327.0,105477.0,-478453.0,0.90822,16880683.0,1563863.0,2293888.0,724059.0,601832.0,0.97479,2530745.0,317099.0,0.91634,0.84771,0.9190600000000001,0.86823,472487.0,0.84572,3742183.0,0.89461,11388233.0,0.91887,7646050.0,11.734548997772828,3334682.0,0.9477085741150286,17812103.278440002,6.55282609795839,508892.1863864142,0.9578051295867226,11889926.92586,0.9559898715086409,2647250.85006,1.0504804954523406,3562353.62408,0.9165860026782641,8341879.51557,1.1034382854557345,1417263.6753800001,0.9361012311290587,773483.6531800001,1.1418127341072741,2008987.929,0.9688575551545985,487674.37224,7.091467716295172,7.066172554125676,7.078808836616033,7.806980082986871,7.813720129604112,7.810349379243728,3117635.0,10428367.0,13546002.0,4.040458193303005,13.72997139989626,771604.3208088208,759533.0460833148,4.033245627983122,13.735896910241193,4.047683656696372,13.724048445749371,7.412280305491874,7.406635446425981,7.4094573383953914,1528193.166586711,8.864063978414203,0.7392575362628083,0.8024557535701753,8.086542450053836,7.594057991801252,8.84701940721056,8.58831736668163,1667841.2937811536,1566266.8667510164,508892.1863864142,11.734548997772828,6.55282609795839,508892.1863864142,11.734548997772828,6.55282609795839,8.720328345008204,8.152977474426443,8.185864667751263,8.068721380684616,6.844491483758651,8.10651769045594,7.816826319983464,3.544753848013545,13.228352505350859,4.178781028597961,13.718594888832165,879506.7679373845,788334.5258437687,746063.2607126604,760162.909139432,7.836432371868681,8.431882385710459
2014,3073981.0,84792.0,-508900.0,0.9311499999999999,17608138.0,1616954.0,2389313.0,761591.0,606331.0,0.9667,2562276.0,319601.0,0.95731,0.8948999999999999,0.9438200000000001,0.89622,498132.0,0.88261,3886577.0,0.9199299999999999,11874450.0,0.93808,7987873.0,12.425946547884188,3595519.0,0.9642055841635724,18261808.7773,6.672256400827303,538876.0239420936,0.9712103101439581,12226445.576179998,0.9760007669927188,2625280.7238,1.045413262255329,3717742.1985400002,0.9379537718299515,8516275.79088,1.0920714613030686,1480630.21267,0.9587940985759402,794321.7434600001,1.1265968095572463,2120823.51,0.9895429857258456,503396.01936000003,7.340500340276271,7.3135657952337025,7.327020691150387,7.914240427528951,7.920956811031077,7.917597907103704,3199010.0,10813608.0,14012618.0,4.005472119536227,14.044328109773778,798659.9093767744,769962.6436721139,3.9981167137393485,14.050286172989253,4.012841057202811,14.038372573091701,7.537914938349513,7.532235966809265,7.535074917569502,1554101.6666737923,9.016538814986848,0.740001960590133,0.7958035537774383,8.312722694781133,7.735921288417505,8.933071867903505,8.725944165374766,1714490.743075914,1595526.0298148221,538876.0239420936,12.425946547884188,6.672256400827303,538876.0239420936,12.425946547884188,6.672256400827303,9.027333051639348,8.369021683452681,8.427642285713446,8.389679629408606,7.096041769974711,8.226463377904889,7.926091058587439,3.4981284618774775,13.517028854377793,4.135851795834697,14.029279001046424,914491.8589647969,799998.8841111168,773482.7450107834,770788.5771744527,8.01913763812972,8.691947195704698
2015,3288481.0,140123.0,-524320.0,0.95857,18295019.0,1496686.0,2289591.0,773936.0,629431.0,0.98351,2603988.0,322113.0,0.9541200000000001,0.9466800000000001,0.9594199999999999,0.91838,505351.0,0.9264600000000001,3955130.0,0.95096,12297438.0,0.9626,8342308.0,12.972856347438753,3777790.0,0.9731614316720953,18799572.61414,6.71495062497118,562593.8612193764,0.972986814386967,12638853.700960001,0.9749361349355168,2670931.87614,1.0134997879528476,3902447.78244,0.9546199856377299,8738878.4286,1.014223537774719,1475696.37684,0.958493133792732,807450.75026,1.0205274392157855,2243536.932,0.9796604297769644,515843.02544,7.475153794656721,7.429712815309368,7.4523986705335,8.100150872063676,8.106731524502717,8.103440530280134,3302348.0,11214881.0,14517229.0,4.065297106036922,14.231445300566989,812326.3598854926,788035.2812481521,4.05292193051722,14.237225018957982,4.077710067867775,14.225667928500132,7.731815457007744,7.725889198978869,7.728851759983109,1594067.9466447562,9.10703275262282,0.7373368260959947,0.7935071835672868,8.510675264747672,7.911173648690762,9.07121779657032,8.84437476558693,1755318.2626789426,1631671.653868821,562593.8612193764,12.972856347438753,6.71495062497118,562593.8612193764,12.972856347438753,6.71495062497118,9.285911655896733,8.594443596896642,8.650192291329903,8.592783845947125,7.233775948286012,8.418641581776448,8.112493680488482,3.5257741020266398,13.698607968144952,4.188160507726494,14.21556369657908,936630.6247759284,818687.6379030143,788496.0459150719,788915.6729464635,8.205451229946837,8.933490021955002
2016,3278305.0,39068.0,-503272.0,0.97601,18804913.0,1447588.0,2218696.0,787970.0,649657.0,1.00075,2653374.0,324609.0,0.96027,0.9571599999999999,0.96087,0.946,520134.0,0.96024,4033036.0,0.9743,12726849.0,0.98089,8693813.0,13.349387527839644,3888894.0,0.982410324212497,19141607.67302,6.717464578496903,578922.8889198218,0.9828398381972118,12949056.9118,0.9763124765363075,2717750.7855,0.9971072598345722,4044736.3713599998,0.9762929363809385,8904922.56579,0.9746700062546706,1485208.31739,0.9744011189963935,808671.07461,0.9780999538434034,2268373.4839999997,0.978878887056331,531356.848,7.777623120701204,7.731650427755147,7.754602706011945,8.237612368423134,8.244164955049397,8.240888010465587,3300996.0,11615023.0,14916019.0,3.905269225815567,14.49338567967811,845267.204160714,801401.636353747,3.893710306637265,14.499148896171741,3.9168624589520333,14.487624753985447,7.850942198807138,7.844677042837449,7.847808995613114,1618602.7575362092,9.215367347269774,0.7289415956366708,0.7931979796981778,8.725324185120115,8.081947691583837,9.058299175285214,8.892726996941317,1799589.3878568388,1666893.6294414748,578922.8889198218,13.349387527839644,6.717464578496903,578922.8889198218,13.349387527839644,6.717464578496903,9.52868516752396,8.792992527520774,8.876319401468953,8.881235983659897,7.515648833613968,8.550566116856487,8.250249568052249,3.4098645010595487,13.968474911065076,4.029434048430962,14.476940035998263,968072.4846908961,831516.9031659428,819220.7541615897,802312.019744377,8.397476624334963,9.153450577521912
2017,3467664.0,32674.0,-543328.0,1.0,19612102.0,1546657.0,2369900.0,841603.0,681427.0,1.0,2715714.0,326860.0,1.0,1.0,1.0,1.0,561688.0,1.0,4212214.0,1.0,13290626.0,1.0,9078411.0,13.919821826280623,4116417.0,1.0,19612102.0,6.819088184103121,603660.9131403118,1.0,13290626.0,1.0,2715714.0,1.0,4212214.0,1.0,9078411.0,1.0,1546657.0,1.0,841603.0,1.0,2369900.0,1.0,561688.0,8.08142381395786,8.034054860453214,8.057704528704841,8.358097904702827,8.364676006430951,8.361386308673254,3421645.0,12074040.0,15495685.0,3.8957326425688548,14.849030825097477,878305.909037885,813119.7343595478,3.884298519579414,14.85487301700274,3.9072004239313274,14.843190930835974,8.006889334557766,8.000372164524899,8.00363008619384,1650740.7016473934,9.387110273912635,0.7264310299042499,0.7901083218922683,8.973648759264124,8.242898749969005,9.161316112528036,9.058773879715634,1850806.0829494663,1700089.6242823573,603660.9131403118,13.919821826280623,6.819088184103121,603660.9131403118,13.919821826280623,6.819088184103121,9.832971428473247,9.00921919460684,9.123552201910586,9.237956275468932,7.810867482799856,8.67739234126299,8.371296806815275,3.398009432022009,14.30827121272771,4.0188445938655395,14.831451554430222,1006955.7099386645,843850.3730108021,851400.1773601499,814083.500572365,8.60051615546411,9.412087703236823
2018,3724770.0,56408.0,-593077.0,1.02967,20656516.0,1669294.0,2559050.0,868795.0,730649.0,1.01392,2859732.0,328794.0,1.04234,1.0513299999999999,1.00312,0.99407,572116.0,1.03952,4414208.0,1.02741,13934442.0,1.02184,9520234.0,14.619292873051226,4399011.0,1.022903985959614,20193993.066340003,6.938559253749244,633994.8740256125,1.0204702699978232,13654922.058659999,1.0385744018259369,2753516.7388799996,1.0081137002618321,4378680.69728,1.0262540490746195,9276683.496240001,1.0354506776732875,1612142.45738,1.029098981935259,844228.80136,1.027092819799933,2491546.9669999997,1.0246415915877387,558357.19016,8.343440515450675,8.295549552810575,8.319460573669934,8.525460401945411,8.53235128145945,8.528905145771684,3580860.0,12676645.0,16257505.0,3.9487324373999626,15.283922661623516,906837.8414511702,829410.438710859,3.937383357391395,15.290098187137405,3.960114229899377,15.277749630345758,8.200970781462303,8.194004680526438,8.197486991033452,1690723.4944136585,9.615708927992443,0.721585824374352,0.7870400313392636,9.234725973063348,8.431593238384663,9.363583069169591,9.292906352352444,1904652.9972183425,1739007.6738235983,633994.8740256125,14.619292873051226,6.938559253749244,633994.8740256125,14.619292873051226,6.938559253749244,10.170212932039433,9.266862744696846,9.402660248012314,9.573389531099949,8.071056579496638,8.855125521089452,8.538743368342605,3.4315248243268828,14.720867177528115,4.07026310686195,15.266312736320073,1043518.6056689566,861134.391549386,879761.3092782925,830367.1763412133,8.824027032643098,9.708036223951284
2019,3893734.0,72955.0,-577290.0,1.05627,21539982.0,1644755.0,2516686.0,894635.0,773940.0,1.05371,3012056.0,330513.0,1.04411,1.05693,1.01535,1.0340099999999999,599995.0,1.07154,4532817.0,1.0494700000000001,14437543.0,1.03941,9904726.0,15.047327394209354,4594718.0,1.0397914632892307,20715674.97954,7.04109350124842,652557.4471046771,1.0350893144017648,13948113.268220002,1.0525867751555498,2861574.99894,1.004267413839118,4513555.7895599995,1.0496529599364939,9436191.177509999,1.0184998012143396,1614880.0402700002,1.0469425157491605,854521.60605,1.0047379055371177,2504818.4069999997,1.0330652348717193,580791.00888,8.638163171993407,8.590171048360501,8.61413368778728,8.702501196340949,8.709725529694456,8.706112613673643,3733841.0,13211422.0,16945263.0,3.9765802031366855,15.604471776622976,938957.8002361892,846643.3333419207,3.965518225111603,15.610947416047802,3.987673039009566,15.597998823383993,8.40520215041281,8.398046042195068,8.401623334399357,1732826.411096533,9.778973180168135,0.7200238073592261,0.7866888554822774,9.45774126580384,8.63120255551596,9.48994861245631,9.45922819534228,1950649.678330776,1780176.8958726113,652557.4471046771,15.047327394209354,7.04109350124842,652557.4471046771,15.047327394209354,7.04109350124842,10.428847211057997,9.497306882304533,9.65536215549207,9.846439622816291,8.34539566764974,9.022057920188331,8.716143280468014,3.4789014915251273,15.05801556207874,4.104633842924151,15.586513919362387,1073281.6117662215,877368.0665645546,909664.8185651569,847618.7855956729,9.035025212074112,9.952183800155801
2020,3755013.0,-36071.0,-626203.0,1.03342,21354105.0,1421647.0,2305093.0,729492.0,818785.0,1.08559,3180853.0,331840.0,0.9391700000000001,0.99484,0.8256699999999999,0.80866,472248.0,1.12125,4706702.0,1.02288,14225657.0,0.97942,9518956.0,14.924693763919821,4609869.0,1.053611175027631,20267538.44884,7.122357606675394,647239.1944599109,1.0464107892554368,13594715.522880001,1.0789311547701044,2948151.9612600002,0.9965608433550346,4722944.947500001,1.0705587633215194,8891577.30162,0.9787089278867681,1452573.8546900002,1.0498004472807712,694886.3490099999,0.9776990475121852,2357671.3159999996,1.0397023371819878,454214.61808000004,9.099119683684435,9.042613679229508,9.070822681578079,8.363239222692878,8.368960033908618,8.366099139308217,3787185.0,12957053.0,16744238.0,3.8303228081452527,15.926011169398196,988737.8139373738,813578.0430003061,3.818411034661884,15.93145727260613,3.8422717411555105,15.920566927918268,8.192713651708923,8.18567110518595,8.189191621390734,1689012.5827202175,9.913625375740413,0.7184412701436634,0.7841226046118435,9.419698731927145,8.458294722817653,9.290401532864603,9.525218984222624,1942803.4437612416,1744514.8282864182,647239.1944599109,14.924693763919821,7.122357606675394,647239.1944599109,14.924693763919821,7.122357606675394,10.376108255164542,9.33118549864311,9.59791289417057,10.1102597298552,8.742465838024001,8.645664264065372,8.37384014330675,3.4365268483945672,15.411029652250654,3.974185275597575,15.911288734525641,1102038.5310736764,840764.9126875652,952946.2612762921,814330.8324161517,8.926062293911661,9.839786119776305
2021,4223772.0,12193.0,-860029.0,1.0959999999999999,23681171.0,1747242.0,2839604.0,808188.0,828198.0,1.09,3375284.0,332505.0,1.0114400000000001,1.13875,0.8589,0.93548,575855.0,1.24843,5500372.0,1.1126099999999999,16113945.0,1.0528199999999999,10613573.0,15.73566258351893,5039777.0,1.1017130059141713,21494863.791999996,7.385278983445597,682408.4792594655,1.08971638473439,14787283.39386,1.1402492404163596,2960128.2600000002,1.0459656902861831,5258654.324019999,1.1104465126022112,9557932.669019999,1.1169119158278125,1564350.7560800002,1.1180533316444363,722852.8167,1.0522025944764908,2698723.625,1.0959317007381577,525447.89024,9.826575437099276,9.775381811930785,9.800945199386948,8.800640992403636,8.809200274415415,8.80491959334744,4420203.0,14221190.0,18641393.0,4.137516964978058,16.608649952747037,1068322.6286235761,856252.0156942585,4.1267252558999585,16.616724567473902,4.148336895218849,16.600579261741878,8.702711016013405,8.69537910687736,8.699044288991429,1794169.1855601931,10.389986156283026,0.7108073940001909,0.7871820944657717,10.108796094247507,8.962373924005197,9.685980772446186,10.012684275049818,2084929.0856424542,1848480.659452148,682408.4792594655,15.73566258351893,7.385278983445597,682408.4792594655,15.73566258351893,7.385278983445597,11.086378937655917,9.876691329304855,10.185006343518419,11.023968259523055,9.459852158332026,9.082999963165157,8.81452527631491,3.6784918171596943,16.100168224269357,4.286703043193633,16.59055057462256,1201634.588224532,883294.497417922,1031142.8049625076,857186.1395457961,9.518340743962124,10.464069128543358
2022,4821222.0,149647.0,-958935.0,1.12353,26006893.0,2065086.0,3257032.0,952293.0,887233.0,1.07826,3566533.0,334372.0,1.07124,1.2154099999999999,0.95395,1.10233,719282.0,1.24075,5939080.0,1.14639,17690841.0,1.10501,11751760.0,16.05470489977728,5558807.0,1.1802653416922289,22034784.960059997,7.983988238453249,696244.3873886414,1.1611027484879086,15236240.74014,1.2179759729302584,2928245.77764,1.136382309278796,5226304.5205,1.1714583839515398,10031734.93911,1.2463997411886887,1656840.8446799999,1.1861447876115503,802847.1818499999,1.1307567769093434,2880400.1589999995,1.161695801231772,619165.53304,9.57070374804369,9.50550820943647,9.538050274931123,9.094337770220363,9.104369231029814,9.099352118243726,4896781.0,15551304.0,20448085.0,4.709953370549243,17.574384640269123,1039666.5560680423,884884.6954428476,4.6938838797578155,17.584074634539107,4.726077875171628,17.56469998583026,8.932839223123047,8.925181225361209,8.92900940325342,1841599.2604116148,11.103438972618648,0.7190554438261839,0.786256389267891,10.19518887644188,9.137238442022158,10.624858643773196,10.779780890626819,2102747.5105772614,1884546.291428628,696244.3873886414,16.05470489977728,7.983988238453249,696244.3873886414,16.05470489977728,7.983988238453249,11.213191053321514,10.07101822033093,10.30933514853218,10.91741867502335,9.220137410176305,9.385657554087697,9.112601182558745,4.114871232671114,17.03828561629286,4.872353853565937,17.54883275363093,1190020.4704148953,912727.0401623662,1005013.4179840375,886173.1272002902,9.651728950063893,10.626770506887441
2023,4984761.0,41695.0,-797342.0,1.15597,27720709.0,2021950.0,3096115.0,1030519.0,986568.0,1.10999,3723954.0,337141.0,1.09545,1.19336,0.9903400000000001,1.12046,753696.0,1.2638800000000001,6123912.0,1.17539,18822769.0,1.13662,12698856.0,16.572661469933184,5929633.0,1.222738613473215,22671001.54894,8.250422241525825,718706.6099665924,1.2049140925692516,15621668.89414,1.2353818326347603,3014415.3828600002,1.1503041127574916,5323733.030320001,1.2306639091513984,10318703.51082,1.1933939744097153,1694285.41065,1.2364154061229338,833473.1150200001,1.0947515928772427,2828143.864,1.1975804777163577,629348.93648,9.994173538835309,9.938972963084614,9.966535034346682,9.366525538669078,9.376962815847156,9.371742724263331,5091442.0,16699633.0,21791075.0,4.686645844920187,18.323581185180398,1086372.2518138571,911373.8647064362,4.673685105173364,18.333787480289484,4.699642526492573,18.313380571846555,9.182556944940488,9.174658488479118,9.178606867103587,1893078.4877332477,11.510919986256038,0.7167474234359004,0.7860937390199413,10.528102812164041,9.440953554170935,10.907829988905721,11.116500297714065,2171410.6769060213,1947187.2295942013,718706.6099665924,16.572661469933184,8.250422241525825,718706.6099665924,16.572661469933184,8.250422241525825,11.578253344627804,10.403653507573319,10.66836703444924,11.288682356687843,9.628095880414758,9.675586112294805,9.385335563369377,4.137738890252306,17.74816395220261,4.851387084957052,18.297043030075017,1230488.9542436884,940921.7226623329,1049481.7071569695,912695.7275309819,9.969720641180329,10.975251068673078
